loan_id,month_offset,expected,collected,delayed_days
LN02672,5,15073.81,14933.37,0
LN02672,6,15073.81,7578.85,17
LN02673,1,61362.15,60754.89,0
LN02673,2,61362.15,61081.73,0
LN02673,3,61362.15,60874.11,0
LN02673,4,61362.15,61005.6,0
LN02673,5,61362.15,61359.55,0
LN02673,6,61362.15,61013.34,0
LN02674,1,83993.56,34401.55,22
LN02674,2,83993.56,44009.83,19
LN02674,3,83993.56,83715.3,0
LN02674,4,83993.56,0.0,69
LN02674,5,83993.56,83552.33,0
LN02674,6,83993.56,0.0,54
LN02675,1,30127.25,29993.65,0
LN02675,2,30127.25,29991.18,0
LN02675,3,30127.25,29957.18,0
LN02675,4,30127.25,30127.25,5
LN02675,5,30127.25,29978.6,0
LN02675,6,30127.25,29895.52,0
LN02676,1,104684.58,104536.33,0
LN02676,2,104684.58,104619.17,0
LN02676,3,104684.58,104217.65,0
LN02676,4,104684.58,0.0,70
LN02676,5,104684.58,104156.35,0
LN02676,6,104684.58,34337.37,16
LN02677,1,104973.36,104459.4,0
LN02677,2,104973.36,104973.36,13
LN02677,3,104973.36,104778.28,0
LN02677,4,104973.36,104052.38,0
LN02677,5,104973.36,104223.15,0
LN02677,6,104973.36,104163.16,0
LN02678,1,24761.75,24554.66,0
LN02678,2,24761.75,24738.27,0
LN02678,3,24761.75,24682.52,0
LN02678,4,24761.75,24566.92,0
LN02678,5,24761.75,24669.8,0
LN02678,6,24761.75,24761.75,8
LN02679,1,9568.91,9523.04,0
LN02679,2,9568.91,9526.07,0
LN02679,3,9568.91,9489.42,0
LN02679,4,9568.91,9514.71,0
LN02679,5,9568.91,9568.91,11
LN02679,6,9568.91,9519.56,0
LN02680,1,78346.84,77644.79,0
LN02680,2,78346.84,78346.84,14
LN02680,3,78346.84,78024.22,0
LN02680,4,78346.84,61058.93,22
LN02680,5,78346.84,77612.26,0
LN02680,6,78346.84,78248.78,0
LN02681,1,45296.25,44948.17,0
LN02681,2,45296.25,37812.43,27
LN02681,3,45296.25,45177.35,0
LN02681,4,45296.25,0.0,21
LN02681,5,45296.25,0.0,78
LN02681,6,45296.25,45296.25,2
LN02682,1,20865.31,20657.54,0
LN02682,2,20865.31,9260.72,25
LN02682,3,20865.31,20769.44,0
LN02682,4,20865.31,20858.27,0
LN02682,5,20865.31,20823.82,0
LN02682,6,20865.31,20733.5,0
LN02683,1,8760.67,7362.18,13
LN02683,2,8760.67,8721.83,0
LN02683,3,8760.67,8760.67,6
LN02683,4,8760.67,8760.67,13
LN02683,5,8760.67,8740.95,0
LN02683,6,8760.67,8732.01,0
LN02684,1,3289.55,3265.78,0
LN02684,2,3289.55,0.0,45
LN02684,3,3289.55,3289.55,2
LN02684,4,3289.55,3259.85,0
LN02684,5,3289.55,3289.07,0
LN02684,6,3289.55,3277.4,0
LN02685,1,95901.5,31654.28,16
LN02685,2,95901.5,95901.5,3
LN02685,3,95901.5,95118.88,0
LN02685,4,95901.5,0.0,63
LN02685,5,95901.5,95266.26,0
LN02685,6,95901.5,0.0,46
LN02686,1,10273.31,7157.24,6
LN02686,2,10273.31,4835.93,25
LN02686,3,10273.31,10273.31,3
LN02686,4,10273.31,6186.63,10
LN02686,5,10273.31,10273.31,5
LN02686,6,10273.31,10198.16,0
LN02687,1,55649.51,55151.04,0
LN02687,2,55649.51,24708.0,19
LN02687,3,55649.51,44362.24,22
LN02687,4,55649.51,55360.46,0
LN02687,5,55649.51,55239.45,0
LN02687,6,55649.51,55218.04,0
LN02688,1,25564.19,25476.57,0
LN02688,2,25564.19,25550.13,0
LN02688,3,25564.19,25441.07,0
LN02688,4,25564.19,25492.49,0
LN02688,5,25564.19,20680.2,9
LN02688,6,25564.19,25464.99,0
LN02689,1,16305.13,16255.03,0
LN02689,2,16305.13,16305.13,2
LN02689,3,16305.13,7249.14,6
LN02689,4,16305.13,0.0,26
LN02689,5,16305.13,16285.31,0
LN02689,6,16305.13,16235.93,0
LN02690,1,11408.61,0.0,45
LN02690,2,11408.61,0.0,80
LN02690,3,11408.61,8875.01,23
LN02690,4,11408.61,11408.61,9
LN02690,5,11408.61,0.0,44
LN02690,6,11408.61,11319.85,0
LN02691,1,45715.68,45555.45,0
LN02691,2,45715.68,45672.96,0
LN02691,3,45715.68,45637.37,0
LN02691,4,45715.68,14694.67,18
LN02691,5,45715.68,45582.31,0
LN02691,6,45715.68,45713.67,0
LN02693,1,53280.78,53032.78,0
LN02693,2,53280.78,53206.17,0
LN02693,3,53280.78,53211.41,0
LN02693,4,53280.78,53005.78,0
LN02693,5,53280.78,52793.48,0
LN02693,6,53280.78,52853.19,0
LN02694,1,36853.87,36745.61,0
LN02694,2,36853.87,14571.25,10
LN02694,3,36853.87,36727.16,0
LN02694,4,36853.87,36736.86,0
LN02694,5,36853.87,36563.89,0
LN02694,6,36853.87,36583.06,0
LN02695,1,4775.72,0.0,43
LN02695,2,4775.72,0.0,18
LN02695,3,4775.72,0.0,37
LN02695,4,4775.72,0.0,39
LN02695,5,4775.72,0.0,70
LN02695,6,4775.72,0.0,71
LN02696,1,34879.23,34636.29,0
LN02696,2,34879.23,34815.16,0
LN02696,3,34879.23,34705.38,0
LN02696,4,34879.23,34655.21,0
LN02696,5,34879.23,34702.61,0
LN02696,6,34879.23,34535.71,0
LN02697,1,66784.28,0.0,74
LN02697,2,66784.28,0.0,19
LN02697,3,66784.28,46346.27,29
LN02697,4,66784.28,66289.08,0
LN02697,5,66784.28,0.0,61
LN02697,6,66784.28,0.0,44
LN02699,1,75779.07,75740.6,0
LN02699,2,75779.07,75775.6,0
LN02699,3,75779.07,75779.07,13
LN02699,4,75779.07,75562.28,0
LN02699,5,75779.07,75779.07,11
LN02699,6,75779.07,75252.73,0
LN02700,1,35000.83,34983.59,0
LN02700,2,35000.83,34828.77,0
LN02700,3,35000.83,34876.24,0
LN02700,4,35000.83,35000.83,10
LN02700,5,35000.83,0.0,48
LN02700,6,35000.83,35000.83,11
LN02701,1,64527.83,64094.6,0
LN02701,2,64527.83,64185.78,0
LN02701,3,64527.83,64516.66,0
LN02701,4,64527.83,64411.79,0
LN02701,5,64527.83,63921.82,0
LN02701,6,64527.83,0.0,49
LN02702,1,16765.74,16765.74,13
LN02702,2,16765.74,16721.06,0
LN02702,3,16765.74,5914.34,15
LN02702,4,16765.74,16629.55,0
LN02702,5,16765.74,16765.74,4
LN02702,6,16765.74,9286.44,26
LN02703,1,39103.98,0.0,43
LN02703,2,39103.98,39103.98,6
LN02703,3,39103.98,28707.8,8
LN02703,4,39103.98,0.0,28
LN02703,5,39103.98,31642.46,17
LN02703,6,39103.98,22322.06,21
LN02704,1,20437.57,0.0,29
LN02704,2,20437.57,20314.76,0
LN02704,3,20437.57,20272.27,0
LN02704,4,20437.57,20310.35,0
LN02704,5,20437.57,20419.3,0
LN02704,6,20437.57,20296.34,0
LN02705,1,84896.64,84608.38,0
LN02705,2,84896.64,0.0,53
LN02705,3,84896.64,84830.87,0
LN02705,4,84896.64,0.0,46
LN02705,5,84896.64,0.0,57
LN02705,6,84896.64,84499.79,0
LN02706,1,53628.0,53297.86,0
LN02706,2,53628.0,53121.5,0
LN02706,3,53628.0,53401.27,0
LN02706,4,53628.0,0.0,55
LN02706,5,53628.0,0.0,41
LN02706,6,53628.0,53628.0,12
LN02707,1,21548.44,21548.44,14
LN02707,2,21548.44,21459.26,0
LN02707,3,21548.44,0.0,66
LN02707,4,21548.44,0.0,58
LN02707,5,21548.44,0.0,45
LN02707,6,21548.44,21335.23,0
LN02709,1,1321.85,1146.76,15
LN02709,2,1321.85,1321.85,8
LN02709,3,1321.85,1321.35,0
LN02709,4,1321.85,0.0,45
LN02709,5,1321.85,1311.37,0
LN02709,6,1321.85,0.0,60
LN02710,1,103227.87,32276.98,25
LN02710,2,103227.87,102380.79,0
LN02710,3,103227.87,102591.44,0
LN02710,4,103227.87,103132.96,0
LN02710,5,103227.87,0.0,74
LN02710,6,103227.87,102551.03,0
LN02711,1,44764.87,44549.84,0
LN02711,2,44764.87,44656.08,0
LN02711,3,44764.87,44437.4,0
LN02711,4,44764.87,44463.03,0
LN02711,5,44764.87,0.0,73
LN02711,6,44764.87,44346.66,0
LN02712,1,26240.86,26035.47,0
LN02712,2,26240.86,25984.64,0
LN02712,3,26240.86,25997.11,0
LN02712,4,26240.86,26012.14,0
LN02712,5,26240.86,26240.86,11
LN02712,6,26240.86,26164.53,0
LN02713,1,22618.11,22606.24,0
LN02713,2,22618.11,11941.01,20
LN02713,3,22618.11,0.0,72
LN02713,4,22618.11,22618.11,14
LN02713,5,22618.11,0.0,74
LN02713,6,22618.11,22510.98,0
LN02714,1,4260.25,4260.25,8
LN02714,2,4260.25,4260.25,9
LN02714,3,4260.25,4260.25,12
LN02714,4,4260.25,4260.25,9
LN02714,5,4260.25,2315.84,17
LN02714,6,4260.25,4260.25,5
LN02715,1,51771.12,51403.07,0
LN02715,2,51771.12,51669.34,0
LN02715,3,51771.12,51683.36,0
LN02715,4,51771.12,51261.49,0
LN02715,5,51771.12,51277.63,0
LN02715,6,51771.12,51370.05,0
LN02716,1,10751.16,0.0,59
LN02716,2,10751.16,0.0,77
LN02716,3,10751.16,10751.16,10
LN02716,4,10751.16,0.0,55
LN02716,5,10751.16,10751.16,10
LN02716,6,10751.16,10741.32,0
LN02717,1,6984.46,0.0,22
LN02717,2,6984.46,0.0,53
LN02717,3,6984.46,6922.47,0
LN02717,4,6984.46,6920.74,0
LN02717,5,6984.46,6952.7,0
LN02717,6,6984.46,5135.9,11
LN02718,1,8078.36,7998.32,0
LN02718,2,8078.36,8050.0,0
LN02718,3,8078.36,8053.74,0
LN02718,4,8078.36,8077.65,0
LN02718,5,8078.36,8031.53,0
LN02718,6,8078.36,8072.43,0
LN02719,1,10553.43,0.0,31
LN02719,2,10553.43,10482.71,0
LN02719,3,10553.43,10452.53,0
LN02719,4,10553.43,10513.55,0
LN02720,1,18099.85,0.0,64
LN02720,2,18099.85,0.0,27
LN02720,3,18099.85,0.0,60
LN02720,4,18099.85,18023.29,0
LN02720,5,18099.85,13270.4,18
LN02720,6,18099.85,18099.85,14
LN02721,1,37729.05,37713.65,0
LN02721,2,37729.05,37673.26,0
LN02721,3,37729.05,0.0,26
LN02721,4,37729.05,0.0,38
LN02721,5,37729.05,37678.37,0
LN02721,6,37729.05,17787.37,29
LN02722,1,55881.78,55375.85,0
LN02722,2,55881.78,55597.57,0
LN02722,3,55881.78,55368.36,0
LN02722,4,55881.78,55843.34,0
LN02722,5,55881.78,55829.75,0
LN02722,6,55881.78,55720.83,0
LN02723,1,16096.8,16001.66,0
LN02723,2,16096.8,16088.96,0
LN02723,3,16096.8,15993.91,0
LN02723,4,16096.8,0.0,15
LN02723,5,16096.8,16003.52,0
LN02723,6,16096.8,7630.92,27
LN02724,1,20616.97,20616.97,14
LN02724,2,20616.97,9883.94,27
LN02724,3,20616.97,0.0,88
LN02724,4,20616.97,20616.97,11
LN02724,5,20616.97,0.0,51
LN02724,6,20616.97,11533.75,28
LN02725,1,34460.87,34209.37,0
LN02725,2,34460.87,34119.69,0
LN02725,3,34460.87,34304.69,0
LN02725,4,34460.87,34460.87,6
LN02725,5,34460.87,34133.31,0
LN02725,6,34460.87,34244.13,0
LN02727,1,3103.27,3097.43,0
LN02727,2,3103.27,3096.56,0
LN02727,3,3103.27,3076.31,0
LN02727,4,3103.27,3103.27,3
LN02727,5,3103.27,3103.27,8
LN02727,6,3103.27,3103.27,14
LN02728,1,3322.0,2925.38,9
LN02728,2,3322.0,3322.0,2
LN02728,3,3322.0,3322.0,9
LN02728,4,3322.0,3322.0,6
LN02728,5,3322.0,0.0,87
LN02728,6,3322.0,1599.62,9
LN02729,1,3748.49,3721.36,0
LN02729,2,3748.49,3748.49,9
LN02729,3,3748.49,3742.0,0
LN02729,4,3748.49,1215.71,24
LN02730,1,138629.56,86855.21,15
LN02730,2,138629.56,137541.74,0
LN02730,3,138629.56,137782.67,0
LN02730,4,138629.56,138629.56,9
LN02730,5,138629.56,138484.95,0
LN02730,6,138629.56,138629.56,2
LN02731,1,110783.12,110201.73,0
LN02731,2,110783.12,110366.51,0
LN02731,3,110783.12,110298.43,0
LN02731,4,110783.12,54984.41,18
LN02731,5,110783.12,110783.12,9
LN02731,6,110783.12,110427.81,0
LN02732,1,9230.55,5245.11,15
LN02732,2,9230.55,9230.55,13
LN02732,3,9230.55,9145.34,0
LN02732,4,9230.55,9145.59,0
LN02732,5,9230.55,0.0,43
LN02732,6,9230.55,9198.58,0
LN02733,1,14110.69,14002.82,0
LN02733,2,14110.69,14047.49,0
LN02733,3,14110.69,14019.86,0
LN02733,4,14110.69,0.0,60
LN02733,5,14110.69,14110.49,0
LN02733,6,14110.69,14040.11,0
LN02734,1,17511.06,17511.06,2
LN02734,2,17511.06,17511.06,4
LN02734,3,17511.06,17511.06,14
LN02734,4,17511.06,17369.72,0
LN02734,5,17511.06,6731.63,23
LN02734,6,17511.06,17502.3,0
LN02735,1,80170.42,79565.89,0
LN02735,2,80170.42,80170.42,13
LN02735,3,80170.42,0.0,25
LN02735,4,80170.42,35215.1,24
LN02735,5,80170.42,65914.04,28
LN02735,6,80170.42,79423.17,0
LN02736,1,3768.05,3743.61,0
LN02736,2,3768.05,1675.89,23
LN02736,3,3768.05,3768.05,12
LN02736,4,3768.05,0.0,47
LN02736,5,3768.05,0.0,39
LN02736,6,3768.05,0.0,26
LN02737,1,4494.52,0.0,58
LN02737,2,4494.52,4463.58,0
LN02737,3,4494.52,0.0,77
LN02737,4,4494.52,4486.91,0
LN02737,5,4494.52,4492.85,0
LN02737,6,4494.52,4485.36,0
LN02738,1,7595.14,2317.35,12
LN02738,2,7595.14,7552.23,0
LN02738,3,7595.14,2845.46,14
LN02738,4,7595.14,7530.51,0
LN02738,5,7595.14,0.0,71
LN02738,6,7595.14,7559.42,0
LN02740,1,25155.86,0.0,74
LN02740,2,25155.86,25155.86,6
LN02740,3,25155.86,25155.86,10
LN02740,4,25155.86,24921.7,0
LN02740,5,25155.86,0.0,75
LN02740,6,25155.86,15637.57,16
LN02741,1,64976.83,64386.52,0
LN02741,2,64976.83,64461.83,0
LN02741,3,64976.83,21694.63,6
LN02741,4,64976.83,0.0,86
LN02741,5,64976.83,0.0,39
LN02741,6,64976.83,29490.84,25
LN02742,1,103101.91,0.0,75
LN02742,2,103101.91,0.0,65
LN02742,3,103101.91,102808.97,0
LN02742,4,103101.91,102667.31,0
LN02742,5,103101.91,0.0,64
LN02742,6,103101.91,102680.84,0
LN02743,1,7221.12,0.0,69
LN02743,2,7221.12,7221.12,4
LN02743,3,7221.12,3807.24,29
LN02743,4,7221.12,0.0,60
LN02743,5,7221.12,0.0,26
LN02743,6,7221.12,7221.12,1
LN02744,1,24758.38,24524.95,0
LN02744,2,24758.38,24758.38,14
LN02744,3,24758.38,24637.4,0
LN02744,4,24758.38,24721.13,0
LN02744,5,24758.38,24738.52,0
LN02744,6,24758.38,24515.44,0
LN02745,1,39975.23,39693.43,0
LN02745,2,39975.23,39938.56,0
LN02745,3,39975.23,39681.53,0
LN02745,4,39975.23,39579.74,0
LN02745,5,39975.23,39875.17,0
LN02745,6,39975.23,39621.7,0
LN02746,1,72164.28,71527.87,0
LN02746,2,72164.28,72006.4,0
LN02746,3,72164.28,71747.57,0
LN02746,4,72164.28,55746.57,28
LN02746,5,72164.28,71608.03,0
LN02746,6,72164.28,71611.17,0
LN02747,1,32300.01,32278.39,0
LN02747,2,32300.01,32047.49,0
LN02747,3,32300.01,32255.8,0
LN02747,4,32300.01,0.0,31
LN02747,5,32300.01,32183.24,0
LN02747,6,32300.01,32155.07,0
LN02748,1,5290.56,5279.08,0
LN02748,2,5290.56,5261.4,0
LN02748,3,5290.56,5245.99,0
LN02748,4,5290.56,5253.14,0
LN02748,5,5290.56,5250.37,0
LN02748,6,5290.56,5249.17,0
LN02749,1,18710.93,18633.09,0
LN02749,2,18710.93,0.0,29
LN02749,3,18710.93,18637.67,0
LN02749,4,18710.93,18593.73,0
LN02749,5,18710.93,18710.93,10
LN02749,6,18710.93,18575.34,0
LN02751,1,129379.76,0.0,67
LN02751,2,129379.76,0.0,53
LN02751,3,129379.76,0.0,40
LN02751,4,129379.76,129233.34,0
LN02751,5,129379.76,128466.6,0
LN02751,6,129379.76,128183.68,0
LN02752,1,49871.05,0.0,65
LN02752,2,49871.05,49529.12,0
LN02752,3,49871.05,49871.05,7
LN02752,4,49871.05,49670.21,0
LN02752,5,49871.05,49736.66,0
LN02752,6,49871.05,49669.2,0
LN02753,1,23414.48,23203.63,0
LN02753,2,23414.48,7650.12,20
LN02753,3,23414.48,23305.32,0
LN02753,4,23414.48,0.0,31
LN02753,5,23414.48,23414.48,2
LN02753,6,23414.48,0.0,89
LN02754,1,8856.45,6763.91,11
LN02754,2,8856.45,8830.06,0
LN02754,3,8856.45,8794.04,0
LN02754,4,8856.45,0.0,26
LN02754,5,8856.45,6718.78,10
LN02754,6,8856.45,8841.47,0
LN02755,1,4460.56,4435.34,0
LN02755,2,4460.56,4421.63,0
LN02755,3,4460.56,4453.82,0
LN02755,4,4460.56,4450.01,0
LN02755,5,4460.56,4431.8,0
LN02755,6,4460.56,4460.56,4
LN02756,1,15230.72,15213.45,0
LN02756,2,15230.72,15219.02,0
LN02756,3,15230.72,13120.76,23
LN02756,4,15230.72,15230.72,11
LN02756,5,15230.72,0.0,23
LN02756,6,15230.72,0.0,87
LN02757,1,73849.27,73387.49,0
LN02757,2,73849.27,73849.27,11
LN02757,3,73849.27,73485.61,0
LN02757,4,73849.27,73378.94,0
LN02757,5,73849.27,0.0,57
LN02757,6,73849.27,73470.37,0
LN02758,1,2615.16,1693.05,21
LN02758,2,2615.16,1552.28,18
LN02758,3,2615.16,0.0,27
LN02758,4,2615.16,1470.84,26
LN02758,5,2615.16,0.0,79
LN02758,6,2615.16,2596.01,0
LN02759,1,73048.29,72556.05,0
LN02759,2,73048.29,72417.89,0
LN02759,3,73048.29,72665.7,0
LN02759,4,73048.29,72378.43,0
LN02759,5,73048.29,72615.57,0
LN02759,6,73048.29,72788.45,0
LN02760,1,42798.1,42754.69,0
LN02760,2,42798.1,42445.47,0
LN02760,3,42798.1,42516.39,0
LN02760,4,42798.1,42471.85,0
LN02760,5,42798.1,42477.81,0
LN02760,6,42798.1,42563.02,0
LN02761,1,73299.99,42814.94,19
LN02761,2,73299.99,0.0,56
LN02761,3,73299.99,73299.99,1
LN02761,4,73299.99,23980.34,20
LN02761,5,73299.99,0.0,76
LN02761,6,73299.99,0.0,35
LN02762,1,45940.66,45940.66,6
LN02762,2,45940.66,0.0,77
LN02762,3,45940.66,45940.66,9
LN02762,4,45940.66,45841.28,0
LN02762,5,45940.66,0.0,21
LN02762,6,45940.66,0.0,46
LN02763,1,8845.69,8770.25,0
LN02763,2,8845.69,8828.16,0
LN02763,3,8845.69,8799.75,0
LN02763,4,8845.69,8762.48,0
LN02763,5,8845.69,4986.44,12
LN02764,1,92656.41,92203.46,0
LN02764,2,92656.41,0.0,88
LN02764,3,92656.41,91964.78,0
LN02764,4,92656.41,92176.56,0
LN02764,5,92656.41,92335.11,0
LN02764,6,92656.41,92455.33,0
LN02765,1,9857.56,0.0,87
LN02765,2,9857.56,5308.89,19
LN02765,3,9857.56,9857.56,2
LN02765,4,9857.56,6934.3,21
LN02765,5,9857.56,4000.53,22
LN02765,6,9857.56,0.0,63
LN02766,1,29523.97,29407.76,0
LN02766,2,29523.97,29523.97,7
LN02766,3,29523.97,29523.97,2
LN02766,4,29523.97,29387.64,0
LN02766,5,29523.97,11956.37,7
LN02766,6,29523.97,29471.42,0
LN02767,1,20828.54,0.0,74
LN02767,2,20828.54,10968.68,21
LN02767,3,20828.54,20828.54,3
LN02767,4,20828.54,20828.54,8
LN02767,5,20828.54,20628.04,0
LN02767,6,20828.54,20828.54,6
LN02768,1,52091.94,51648.39,0
LN02768,2,52091.94,51855.77,0
LN02768,3,52091.94,52091.94,10
LN02768,4,52091.94,52009.88,0
LN02768,5,52091.94,51973.43,0
LN02768,6,52091.94,19175.44,18
LN02769,1,4564.11,3705.67,23
LN02769,2,4564.11,4536.25,0
LN02769,3,4564.11,4529.51,0
LN02769,4,4564.11,4536.26,0
LN02769,5,4564.11,4544.0,0
LN02769,6,4564.11,3082.94,22
LN02770,1,33262.48,33150.47,0
LN02770,2,33262.48,0.0,53
LN02770,3,33262.48,0.0,70
LN02770,4,33262.48,0.0,61
LN02770,5,33262.48,0.0,40
LN02770,6,33262.48,0.0,18
LN02771,1,32106.51,0.0,72
LN02771,2,32106.51,31886.76,0
LN02771,3,32106.51,31961.24,0
LN02771,4,32106.51,31867.69,0
LN02771,5,32106.51,31899.05,0
LN02771,6,32106.51,31936.26,0
LN02772,1,45837.64,45453.52,0
LN02772,2,45837.64,45747.07,0
LN02772,3,45837.64,45386.97,0
LN02772,4,45837.64,45754.46,0
LN02772,5,45837.64,45433.24,0
LN02772,6,45837.64,0.0,88
LN02773,1,103516.07,102564.52,0
LN02773,2,103516.07,0.0,48
LN02773,3,103516.07,103516.07,3
LN02773,4,103516.07,0.0,20
LN02773,5,103516.07,46727.98,25
LN02773,6,103516.07,103516.07,3
LN02774,1,29547.61,29446.89,0
LN02774,2,29547.61,29268.18,0
LN02774,3,29547.61,29378.58,0
LN02774,4,29547.61,29501.05,0
LN02774,5,29547.61,0.0,36
LN02774,6,29547.61,29326.39,0
LN02775,1,12542.13,0.0,26
LN02775,2,12542.13,0.0,46
LN02775,3,12542.13,12447.85,0
LN02775,4,12542.13,12444.81,0
LN02775,5,12542.13,6850.5,14
LN02775,6,12542.13,12483.78,0
LN02777,1,131163.29,131163.29,1
LN02777,2,131163.29,73231.78,23
LN02777,3,131163.29,131163.29,12
LN02777,4,131163.29,131038.28,0
LN02777,5,131163.29,0.0,30
LN02777,6,131163.29,130524.06,0
LN02778,1,71544.89,0.0,49
LN02778,2,71544.89,70835.73,0
LN02778,3,71544.89,70914.78,0
LN02778,4,71544.89,70983.51,0
LN02778,5,71544.89,71181.26,0
LN02778,6,71544.89,70964.8,0
LN02779,1,28507.31,0.0,77
LN02779,2,28507.31,16993.42,17
LN02779,3,28507.31,28429.02,0
LN02779,4,28507.31,28339.22,0
LN02779,5,28507.31,28294.86,0
LN02779,6,28507.31,28444.61,0
LN02781,1,19433.17,0.0,62
LN02781,2,19433.17,19433.17,7
LN02781,3,19433.17,19362.76,0
LN02781,4,19433.17,19380.53,0
LN02781,5,19433.17,19383.47,0
LN02781,6,19433.17,19414.38,0
LN02782,1,99530.35,83971.36,27
LN02782,2,99530.35,98608.41,0
LN02782,3,99530.35,0.0,54
LN02782,4,99530.35,99171.55,0
LN02782,5,99530.35,99345.3,0
LN02782,6,99530.35,99310.57,0
LN02783,1,5667.52,0.0,39
LN02783,2,5667.52,5652.25,0
LN02783,3,5667.52,5623.37,0
LN02783,4,5667.52,5629.2,0
LN02783,5,5667.52,5615.69,0
LN02783,6,5667.52,5632.33,0
LN02784,1,69377.66,69070.27,0
LN02784,2,69377.66,68896.3,0
LN02784,3,69377.66,68847.37,0
LN02784,4,69377.66,68893.19,0
LN02784,5,69377.66,68833.09,0
LN02784,6,69377.66,69059.53,0
LN02785,1,81060.32,80742.19,0
LN02785,2,81060.32,0.0,23
LN02785,3,81060.32,81060.32,3
LN02785,4,81060.32,0.0,40
LN02785,5,81060.32,80348.84,0
LN02785,6,81060.32,81060.32,14
LN02786,1,7621.94,5899.64,7
LN02786,2,7621.94,0.0,30
LN02786,3,7621.94,5643.62,20
LN02786,4,7621.94,7604.83,0
LN02786,5,7621.94,7621.94,7
LN02786,6,7621.94,3465.97,16
LN02787,1,8723.24,0.0,67
LN02787,2,8723.24,8716.14,0
LN02787,3,8723.24,8723.24,11
LN02787,4,8723.24,8723.24,6
LN02787,5,8723.24,5476.13,28
LN02787,6,8723.24,8723.24,1
LN02788,1,6448.23,0.0,18
LN02788,2,6448.23,6389.3,0
LN02788,3,6448.23,6448.23,14
LN02788,4,6448.23,0.0,88
LN02788,5,6448.23,6414.81,0
LN02788,6,6448.23,2841.53,9
LN02789,1,73428.78,73055.22,0
LN02789,2,73428.78,72745.06,0
LN02789,3,73428.78,73192.41,0
LN02789,4,73428.78,73175.37,0
LN02789,5,73428.78,72786.61,0
LN02789,6,73428.78,72805.37,0
LN02790,1,23530.91,23426.38,0
LN02790,2,23530.91,23530.91,9
LN02790,3,23530.91,23314.64,0
LN02790,4,23530.91,23431.41,0
LN02790,5,23530.91,23530.91,8
LN02790,6,23530.91,23296.5,0
LN02791,1,13263.25,10519.63,8
LN02791,2,13263.25,0.0,65
LN02791,3,13263.25,8345.74,17
LN02791,4,13263.25,13263.25,13
LN02791,5,13263.25,13169.54,0
LN02791,6,13263.25,5983.37,19
LN02792,1,23519.26,11226.95,21
LN02792,2,23519.26,23498.95,0
LN02792,3,23519.26,23491.37,0
LN02792,4,23519.26,9989.27,23
LN02792,5,23519.26,23427.94,0
LN02792,6,23519.26,0.0,74
LN02793,1,20197.88,20197.88,1
LN02793,2,20197.88,20171.19,0
LN02793,3,20197.88,20152.64,0
LN02793,4,20197.88,20189.29,0
LN02793,5,20197.88,12136.13,13
LN02793,6,20197.88,20197.88,3
LN02794,1,48076.13,47676.03,0
LN02794,2,48076.13,48063.32,0
LN02794,3,48076.13,0.0,21
LN02794,4,48076.13,47870.9,0
LN02794,5,48076.13,47947.76,0
LN02794,6,48076.13,48072.3,0
LN02795,1,28633.01,13626.32,16
LN02795,2,28633.01,28518.96,0
LN02795,3,28633.01,28480.5,0
LN02795,4,28633.01,28558.07,0
LN02795,5,28633.01,28387.43,0
LN02795,6,28633.01,28412.89,0
LN02796,1,99195.27,98566.14,0
LN02796,2,99195.27,98290.5,0
LN02796,3,99195.27,99028.34,0
LN02796,4,99195.27,98858.63,0
LN02796,5,99195.27,98586.68,0
LN02796,6,99195.27,98640.17,0
LN02797,1,17763.21,17738.33,0
LN02797,2,17763.21,17762.24,0
LN02797,3,17763.21,0.0,16
LN02797,4,17763.21,17650.65,0
LN02797,5,17763.21,17732.15,0
LN02797,6,17763.21,17618.27,0
LN02798,1,28641.53,28641.53,14
LN02798,2,28641.53,24768.03,19
LN02798,3,28641.53,28641.53,12
LN02798,4,28641.53,0.0,65
LN02798,5,28641.53,23608.09,21
LN02798,6,28641.53,28641.53,2
LN02799,1,48816.53,0.0,29
LN02799,2,48816.53,0.0,77
LN02799,3,48816.53,48531.22,0
LN02799,4,48816.53,48662.86,0
LN02800,1,94916.56,94560.37,0
LN02800,2,94916.56,94435.65,0
LN02800,3,94916.56,94509.42,0
LN02800,4,94916.56,94604.43,0
LN02800,5,94916.56,94332.27,0
LN02800,6,94916.56,94771.35,0
LN02801,1,101530.96,101332.66,0
LN02801,2,101530.96,100911.77,0
LN02801,3,101530.96,100853.77,0
LN02801,4,101530.96,100695.22,0
LN02801,5,101530.96,100931.62,0
LN02801,6,101530.96,100754.2,0
LN02802,1,49944.39,49864.79,0
LN02802,2,49944.39,49845.64,0
LN02802,3,49944.39,49797.92,0
LN02802,4,49944.39,49884.26,0
LN02802,5,49944.39,49803.09,0
LN02802,6,49944.39,35112.8,21
LN02803,1,8279.53,0.0,29
LN02803,2,8279.53,8222.54,0
LN02803,3,8279.53,8254.41,0
LN02803,4,8279.53,0.0,76
LN02803,5,8279.53,0.0,36
LN02803,6,8279.53,8219.41,0
LN02804,1,36451.45,0.0,45
LN02804,2,36451.45,0.0,34
LN02804,3,36451.45,19747.44,13
LN02804,4,36451.45,0.0,72
LN02804,5,36451.45,0.0,58
LN02804,6,36451.45,36087.44,0
LN02805,1,10301.25,5205.2,14
LN02805,2,10301.25,10202.48,0
LN02805,3,10301.25,0.0,37
